Cell_ID	Longitude	Latitude	Bird_Richness	Bird_Beta_-_Jaccard	Mammal_Richness	Mammal_Beta_-_Jaccard	Amphibian_Richness	Amphibian_Beta_-_Jaccard	Cell_Area	EcoRegions_Count	EcoRegions_Jaccard	AET	NDVI	Topographical_Range	Topographical_Average	PET	Annual_Mean_Temperature	Mean_Temperature_Diurnal_Range	Isothermality	Mean_Temperature_of_Warmest_Quarter	Mean_Temperature_of_Coldest_Quarter	Mean_Relative_Humidity	Mean_Annual_Precipitation	Precipitation_Seasonality	Precipitation_in_the_Wettest_Quarter	Precipitation_of_Driest_Quarter
2670	-70.5	-39.5	126	0.25	33	0.431	4	0.824	9487.585	3	0.25	29.832	15.9	1243	1197.91	44.617	9.1167	14.0639	5.3667	15.1694	3.1583	53.667	380.194	67.306	197.778	34.833
2671	-70.5	-38.5	111	0.347	32	0.439	2	0.833	9621.037	3	0.25	29.44	18.7	1406	1364.972	44.78	9.6306	15.35	5.5639	15.7611	3.6056	46.788	485.139	63.583	243.389	44.472
2672	-70.5	-37.5	103	0.455	27	0.526	2	0.75	9751.613	3	0.4	30.567	16.8	2051	1630.049	53.218	9.4194	15.5972	5.4972	15.7472	3.2972	42.215	545.167	68.861	281.75	45.889
2673	-70.5	-36.5	100	0.49	23	0.574	3	0.7	9879.282	3	0.4	27.2	13.5	1814	2165.139	37.182	5.8917	15.0583	5.5056	11.8833	0.0361	40.549	638.278	69.806	330.611	52.417
2674	-70.5	-35.5	103	0.512	28	0.5	4	0.727	10004.011	3	0.4	25.802	20.4	3268	2197.125	31.723	5.6667	14.6944	5.4889	11.4222	-0.0111	46.444	757.833	77.25	413.222	48.5
2675	-70.5	-34.5	111	0.515	28	0.525	2	0.857	10125.769	3	0.4	28.608	28.7	3823	1936.646	45.88	7.2444	14.1694	5.425	12.8028	1.7889	49.604	761.139	88.806	449.833	30.444
2676	-70.5	-33.5	119	0.459	30	0.491	7	0.636	10244.527	3	0.5	18.098	30.8	4319	1765.035	43.612	9.175	14.3889	5.5889	14.4306	3.8889	61.5	496.611	94.583	300.778	15.25
2677	-70.5	-32.5	115	0.425	29	0.508	4	0.556	10360.253	3	0.5	17.227	17.7	4934	2291	43.615	6.9528	14.175	5.8583	11.7528	2.1389	59.799	314.056	91.806	182.278	13.667
2678	-70.5	-31.5	100	0.46	30	0.388	3	0.4	10472.92	2	0.6	16.45	6.7	3906	2914.174	29.543	3.7083	13.4028	5.9833	8.0778	-0.5639	45.292	223.083	83.667	122.944	13.306
2679	-70.5	-30.5	103	0.391	26	0.447	1	0.667	10582.497	2	0.5	10.088	5.6	3908	2542.236	31.26	5.3639	12.9111	6.075	9.3528	1.4861	46.806	136.167	86.528	77.667	8.833
2680	-70.5	-29.5	102	0.346	23	0.425	1	0.75	10688.956	2	0.5	5.157	0.7	3616	2448.118	28.175	5.6861	12.6472	6.325	9.175	2.2889	45.951	85.75	87.111	49.278	5.417
2681	-70.5	-28.5	94	0.306	13	0.629	1	0.667	10792.27	2	0.5	5.088	0	3349	1437.139	50.593	10.575	12.3333	6.2972	13.9194	7.2833	62.049	47.333	97.861	30.972	0.889
2682	-70.5	-27.5	78	0.457	15	0.464	1	0.5	10892.41	1	0.8	5.628	0	1852	723.291	55.833	14.4306	10.3833	5.7611	17.7833	11.0306	70.132	31.111	112.722	24.417	0.028
2683	-70.5	-26.5	63	0.492	13	0.316	1	0	10989.349	2	0.5	4.347	0	1751	799.272	58.993	16.5387	10.1129	5.8323	19.5484	13.3065	70.319	21.194	96.387	16.581	0.032
2684	-70.5	-25.5	56	0.41	12	0.143	0	1	11083.061	2	0.5	3.11	0	2221	1061.713	57.61	17.2192	11.8	6.2192	20.0462	14.0808	67.889	13.808	96.885	10.115	0
2685	-70.5	-24.5	53	0.329	11	0.214	0	1	11173.519	2	0.333	1.825	0	2632	1714.68	44.595	15.25	12.6	6.6167	17.8708	12.3125	62.639	6.625	86.375	5.708	0
2686	-70.5	-23.5	51	0.275	12	0.143	0	1	11260.697	2	0.333	0.905	0	1366	667.877	56.1	16.7792	8.9417	5.4625	19.9458	13.6833	70.278	2.667	40.708	2.292	0
2687	-70.5	-17.5	99	0.555	21	0.731	2	0.75	11713.477	2	0.667	7.697	1.75	4889	2135.806	61.45	13.1806	14.1222	7.0111	15.5361	10.4889	58.545	101.583	112.444	81.167	0.778
2688	-70.5	-16.5	128	0.434	52	0.49	4	0.556	11777.001	3	0.5	27.843	12.3	2842	4228.354	46.538	4.1639	16.3972	7.3972	5.875	1.6194	43.368	506.111	111.083	346.944	8.583
2689	-70.5	-15.5	128	0.689	67	0.642	7	0.364	11837.052	4	0.5	40.388	32	1071	4213.847	44.862	5.1111	16.9389	7.0167	6.8583	2.3	47.799	729.611	91.056	429.139	15.111
2690	-70.5	-14.5	178	0.806	114	0.562	4	0.934	11893.607	2	0.75	41.542	38.7	1198	4325.91	43.138	4.7528	18.4056	6.8111	6.6833	1.45	47.861	732.444	80.222	389.694	20
2691	-70.5	-13.5	634	0.35	200	0.27	14	0.887	11946.646	3	0.4	70.422	42.7	4854	2565.771	70.422	15.1917	13.4639	7.3194	16.3111	13.1556	69.847	2837.278	55.639	1185.722	356.75
2692	-70.5	-12.5	607	0.366	215	0.216	84	0.391	11996.147	2	0.5	134.855	89.5	1214	434.188	134.958	24.7083	10.4639	7.5333	25.4778	23.3111	76.931	3330.111	43.611	1306.389	405.611
2693	-70.5	-11.5	571	0.224	208	0.209	98	0.319	12042.09	1	0.667	135.787	90	35	367	136.977	24.5944	11.3417	7.35	25.3361	23.2889	76.861	2271.944	49.472	890.889	200.806
2694	-70.5	-10.5	558	0.094	193	0.154	99	0.283	12084.455	1	0.667	121.095	90	160	284.118	125.05	24.9111	11.4694	7.4306	25.575	23.8306	80.014	1870.472	56.778	756	109.278
2695	-70.5	-9.5	547	0.097	187	0.13	105	0.186	12123.224	2	0.333	110.422	90	90	202.854	115.823	25.2667	11.3639	7.6833	25.8389	24.2778	82.521	1922.361	59.5	807.333	101.5
2696	-70.5	-8.5	530	0.137	182	0.081	113	0.089	12158.377	2	0.333	108.505	90	15	208.75	113.177	25.6	11.0167	7.9611	26.1167	24.6639	85.215	2140.806	53.056	846.806	150.639
2697	-70.5	-7.5	541	0.092	183	0.107	106	0.145	12189.896	2	0.5	113.013	89.3	45	155.917	115.287	25.6556	10.6833	8.1528	26.1639	24.8917	86.236	2374.667	45.833	888.917	213.25
2698	-70.5	-6.5	549	0.045	186	0.084	105	0.139	12217.766	2	0.5	118	80	90	133.528	118.785	25.65	10.4472	8.2583	26.0694	25.0333	87.236	2440.361	38.306	850.917	272.639
2699	-70.5	-5.5	537	0.105	180	0.113	107	0.213	12241.969	1	0.8	123.007	85.8	90	88.375	123.115	25.6667	10.2167	8.4278	26.025	25.125	87.764	2510.361	30.917	828.583	345.528
2700	-70.5	-4.5	566	0.094	177	0.153	118	0.145	12262.491	3	0.4	122.933	87	60	68.688	123.335	25.7778	9.8639	8.5361	26.1194	25.2167	88.438	2593.556	23.25	825.194	443.639
2701	-70.5	-3.5	561	0.097	177	0.137	122	0.122	12279.317	4	0.2	114.595	86.9	45	102.556	114.722	25.7944	9.3028	8.5389	26.2139	25.1778	88.007	2844.5	21.167	882	515.75
2702	-70.5	-2.5	476	0.221	178	0.101	107	0.213	12292.434	2	0.714	117.983	84.4	30	103.181	117.987	25.8444	9.0389	8.6389	26.275	25.1861	86.986	3051.778	20.083	964.472	583.667
2703	-70.5	-1.5	468	0.107	162	0.186	88	0.296	12301.828	3	0.4	121.787	80	30	92.396	121.787	25.8861	8.8639	8.6583	26.2972	25.1667	85.764	3097.028	18.278	991.472	629.583
2704	-70.5	-0.5	457	0.141	166	0.149	71	0.36	12307.489	2	0.6	125.855	80.6	45	148.5	125.868	25.8694	8.8167	8.5	26.2528	25.0944	85.438	3016.278	16.333	939.917	632.278
2705	-70.5	0.5	467	0.134	159	0.172	60	0.326	12309.406	3	0.4	115.903	82.2	90	187.271	115.995	25.6361	8.9444	8.25	26.125	24.8361	84.743	3156.556	23.167	1030.083	568.722
2706	-70.5	1.5	477	0.113	158	0.168	56	0.243	12307.569	3	0.5	118.377	87.9	120	231.146	118.532	26.0194	9.1417	7.9083	26.7667	25.1417	84.014	3135.917	33.5	1109.111	436.278
2707	-70.5	2.5	399	0.287	153	0.231	50	0.231	12301.971	2	0.667	120.665	87.2	45	220.174	121.79	26.475	9.2472	7.5444	27.4944	25.4278	82.771	2908.722	43.611	1114.472	300.917
2708	-70.5	3.5	348	0.364	152	0.208	35	0.47	12292.604	2	0.5	112.235	88.4	120	161.444	125.567	26.6389	9.2472	7.3194	27.7806	25.4861	79.455	2707.472	52.25	1094.556	195.222
2709	-70.5	4.5	362	0.236	149	0.24	30	0.464	12279.464	2	0.5	111.18	53.6	60	207.972	128.618	26.7333	9.3083	7.175	27.9639	25.4944	77.5	2610.444	56.25	1059.722	131.139
2710	-70.5	5.5	356	0.261	146	0.318	31	0.326	12262.544	1	0.75	120.65	41.4	120	168.257	145.782	26.9806	9.3833	7.3083	28.1139	25.7778	76.896	2226.139	60.806	927.833	82.306
2711	-70.5	6.5	345	0.374	147	0.329	31	0.392	12241.843	2	0.6	101.015	48.5	60	118.299	144.577	26.925	9.3111	7.375	27.9111	25.8694	76.472	1967.667	67.806	890.25	54.361
2712	-70.5	7.5	378	0.438	167	0.307	31	0.648	12217.358	2	0.75	106.207	69.5	335	106.111	146.938	27.2528	9.4778	7.2694	27.9361	26.6139	75.146	1752.194	69.139	806.75	49.444
2713	-70.5	8.5	392	0.429	185	0.213	44	0.606	12189.089	3	0.7	101.013	65.1	4290	964.861	121.135	23.0611	10.225	7.8139	23.4806	22.6222	72.563	1524.972	63.111	665.056	63.944
2714	-70.5	9.5	432	0.374	189	0.19	24	0.8	12157.038	7	0.364	78.203	66.7	3960	1072.604	110.675	21.9333	10.2694	8.3306	22.2583	21.2861	75.528	1104.639	44.639	419.611	111.306
2715	-70.5	10.5	349	0.38	166	0.23	24	0.636	12121.206	3	0.727	67.593	60.2	1575	517.674	117.95	24.3806	9.1889	8.0083	24.8917	23.4778	72.681	961.222	62.361	433.778	56.25
2716	-70.5	43.5	221	0.131	47	0.161	17	0.227	8931.424	2	0	47.45	70	290	62.96	49.55	7.5222	11.9741	3.0222	19.2259	-4.9259	72.34	1160.667	13	341.074	253.296
2717	-70.5	44.5	200	0.163	53	0.036	17	0.191	8780.272	2	0.333	42.915	69.6	697	293.201	43.585	5.2806	12.0556	2.9056	17.5417	-7.9306	76.141	1123.167	11.972	317.639	241.444
2718	-70.5	45.5	185	0.213	47	0.13	16	0.158	8626.442	1	0.75	41.233	61.2	569	501.778	41.41	3.1389	11.1167	2.6694	15.8028	-10.6083	79.167	1024.972	18	314.167	196.139
2719	-70.5	46.5	184	0.16	46	0.132	12	0.368	8469.989	2	0.6	42.847	59.8	626	353.431	43.038	3.4583	10.1917	2.4611	16.4778	-10.7056	80.167	1023.778	19.694	325.167	193.972
2720	-70.5	47.5	186	0.14	39	0.235	10	0.412	8310.969	4	0	38.787	51.52	962	420.66	38.893	2.0861	9.5389	2.2722	15.4722	-12.4611	81.569	1113.944	17.778	343.528	213.861
2721	-70.5	48.5	172	0.148	37	0.229	10	0.333	8149.441	2	0.5	39.403	42.7	761	495.681	39.578	0.7861	10.2306	2.3056	14.7222	-14.6333	82.931	1068.333	22.111	344.694	190.889
2722	-70.5	49.5	139	0.257	38	0.05	4	0.636	7985.46	1	0.667	38.053	31.4	328	493.701	38.12	-0.1917	10.9194	2.3083	14.1528	-16.3194	82.222	1014.389	27.583	347.167	169.417
2723	-70.5	50.5	119	0.252	37	0.051	4	0.333	7819.087	1	0.5	36.28	30	412	563.896	36.318	-1.5833	10.5917	2.2444	12.9778	-17.9611	83.313	960.028	34.694	357.611	148.361
2724	-70.5	51.5	97	0.26	33	0.154	2	0.6	7650.379	2	0.333	36.938	26.8	324	633.306	36.992	-2.9806	10.2167	2.1583	12.0222	-19.7139	84.826	934.639	37.278	356.444	141.25
2725	-70.5	52.5	84	0.16	30	0.143	2	0.5	7479.396	3	0	33.005	20	385	640.014	33.042	-4.0167	9.675	2.0222	11.4222	-20.9944	85.771	902.278	38.611	352.694	135.778
2726	-70.5	53.5	73	0.151	28	0.125	2	0	7306.198	1	0.667	31.91	13.4	170	562.604	31.945	-4.4333	9.1139	1.9361	11.1583	-21.4861	87.257	823.722	40.25	328.806	121.417
2727	-70.5	54.5	70	0.041	27	0.069	2	0	7130.846	1	0.5	31.095	10	152	589.896	31.16	-5.1917	8.7417	1.8694	10.3861	-22.2528	88.465	769.611	38.889	302.639	115.361
2728	-70.5	55.5	60	0.155	27	0	2	0	6953.399	1	0	29.817	10	137	519.125	29.965	-5.75	8.5472	1.8	9.7361	-22.7528	89	705.139	37.5	272.583	106.778
2729	-70.5	56.5	57	0.186	26	0.103	2	0	6773.919	1	0	29.253	10	233	385.729	29.565	-6.1139	8.3889	1.8	9.1333	-22.9083	89.486	633.444	36.306	241.083	95.944
2730	-70.5	57.5	48	0.314	25	0.107	1	0.5	6592.466	1	0.5	28.922	10	310	270.91	29.35	-6.2472	8.2222	1.8	8.5472	-22.575	90.556	556.889	35.972	209.889	83.722
2731	-70.5	58.5	46	0.292	23	0.148	1	0	6409.102	2	0	29.317	8.57	264	203.528	30.055	-6.4528	7.8944	1.8028	7.6722	-22.1083	90.979	489	36.389	184.306	72.472
2732	-70.5	59.5	38	0.24	17	0.32	1	0	6223.887	2	0	28.488	0	180	180.431	29.988	-6.7083	7.4417	1.8028	6.6417	-21.8	91.931	428.444	37.722	163.417	62.361
2733	-70.5	60.5	35	0.079	14	0.176	1	0	6036.884	1	0.5	24.47	0	391	229.632	26.633	-7.2833	6.9111	1.7472	5.5111	-21.8917	93.382	388.583	39.472	150.611	55.694
2734	-69.5	-51.5	103	0.231	19	0.321	1	0	7674.456	1	0.5	20.567	13.37	237	120.451	47.458	6.8944	10.3278	4.9722	11.6	1.4278	62.583	214.556	24.139	69.306	35.722
2735	-69.5	-50.5	101	0.144	21	0.16	1	0	7839.662	1	0	17.277	8.84	383	223.521	47.913	7.2583	10.7667	4.7889	12.4944	1.2444	58.194	169.528	21.611	50.917	30.639
2736	-69.5	-49.5	98	0.133	21	0.192	1	0	8002.433	1	0	14.342	0.2	280	273.201	51.84	8.5972	10.8556	4.5556	14.2528	2.2306	54.278	169	20.5	50.667	33.361
2737	-69.5	-48.5	96	0.193	23	0.148	1	0	8162.728	1	0	10.818	0	540	629.104	46.862	8.4139	10.9917	4.4833	14.4111	1.9194	45.535	183.111	19.917	56.028	37.389
2738	-69.5	-47.5	97	0.164	23	0.179	1	0	8320.507	1	0	12.67	0	400	845.625	48.653	8.6306	11.1167	4.5028	14.925	2.125	40.938	205.417	30.306	66.389	37.278
2739	-69.5	-46.5	98	0.203	24	0.2	1	0.5	8475.73	1	0	12.595	0	640	464.889	53.75	10.7917	11.0889	4.4806	17.25	4.2278	50.201	207.472	31.583	70.778	36.083
2740	-69.5	-45.5	103	0.183	26	0.103	1	0.5	8628.359	1	0	9.975	0	765	559.333	50.96	9.6583	11.4028	4.6667	15.7139	3.2611	50.583	151.444	32.694	55.389	23.333
2741	-69.5	-44.5	104	0.23	26	0.133	2	0	8778.356	1	0	15.515	0	610	813.917	46.425	8.7139	12.0333	4.7639	14.8361	2.3806	47.479	146.778	38.083	56.333	19.417
2742	-69.5	-43.5	106	0.243	27	0.156	2	0	8925.683	1	0	20.883	0	850	828.306	47.915	8.8722	12.8056	4.8444	15.2806	2.4167	49.549	162.056	41.917	64.611	19.639
2743	-69.5	-42.5	111	0.213	27	0.342	2	0.5	9070.304	1	0.5	29.13	0.5	910	1004.333	45.943	8.35	13.4889	4.9361	14.9222	1.6972	49.896	188.444	45.444	80.278	23.528
2744	-69.5	-41.5	112	0.248	31	0.279	2	0.667	9212.185	1	0.667	30.545	1	640	1158.646	45.718	8.0833	13.8528	4.9611	14.7972	1.2639	48.451	217.222	47.056	95.556	28.333
2745	-69.5	-40.5	112	0.321	32	0.289	1	0.875	9351.29	2	0.333	26.063	3.5	685	1075.639	48.345	8.9667	14.0028	4.9861	15.7333	2.1556	50.021	199.722	47.361	89.389	26.278
2746	-69.5	-39.5	114	0.352	33	0.267	3	0.571	9487.585	2	0.333	17.445	4.2	820	698.931	55.71	12.1306	14.0667	4.9028	19.1028	5.2139	52.618	162.167	42.528	68.528	23.278
2747	-69.5	-38.5	111	0.376	32	0.304	3	0.571	9621.037	2	0.333	20.79	0.3	954	725.444	58.245	12.9139	15.0528	5.0278	20.0361	5.8611	48.192	154.75	35.75	59.306	24.75
2748	-69.5	-37.5	104	0.425	28	0.349	4	0.333	9751.613	2	0.5	23.652	1	1998	964.882	55.475	12.6694	16.1	5.1694	19.8583	5.6028	44.208	169.389	35.889	66.028	28.306
2749	-69.5	-36.5	114	0.397	28	0.44	4	0.333	9879.282	3	0.4	24.317	3.5	1985	1596.813	51.307	9.6778	15.9972	5.2556	16.5	2.8889	42.09	266.667	32.972	102.306	44.944
2750	-69.5	-35.5	110	0.45	27	0.509	4	0.429	10004.011	3	0.4	23.633	10	2928	1775.986	50.41	9.8472	15.7278	5.2528	16.425	3.2222	47.201	339.528	34.833	135.083	53.889
2751	-69.5	-34.5	106	0.5	29	0.532	3	0.769	10125.769	4	0.2	27.74	7.1	2913	2566.076	40.727	5.9778	15.325	5.45	11.9611	-0.0611	38.653	468.833	47.444	205.611	60.111
2752	-69.5	-33.5	106	0.493	34	0.485	2	0.833	10244.527	4	0.333	23.957	9.7	4575	2979.965	41.547	4.2472	15.05	5.5056	9.9583	-1.5333	34.896	390.278	49.722	169.778	49.25
2753	-69.5	-32.5	96	0.532	28	0.594	1	0.917	10360.253	3	0.5	18.258	3.6	3349	3107.792	39.392	3.7389	14.0972	5.5361	9.175	-1.6139	43.625	260.778	47	109.111	37.528
2754	-69.5	-31.5	79	0.599	25	0.603	1	0.889	10472.92	2	0.6	13.227	0	3800	2762.181	48.752	6.3917	14.4833	5.6028	11.8306	1.0583	49.236	170.444	36.333	63.694	28.694
2755	-69.5	-30.5	70	0.605	25	0.576	1	0.857	10582.497	2	0.6	7.537	0	3906	3173.417	33.172	4.8139	14.4639	5.8694	9.7333	0.0306	35.778	140.333	39.861	54.528	21.917
2756	-69.5	-29.5	64	0.624	24	0.547	1	0.8	10688.956	3	0.25	8.385	0.1	3201	3749.507	30.18	2.2222	13.6194	6.2889	6.1167	-1.5583	18.708	129.917	39.778	49.472	19.306
2757	-69.5	-28.5	69	0.558	24	0.52	2	0.5	10792.27	3	0.25	5.605	0	3261	3695.507	25.55	2.6889	12.8194	6.5694	5.8806	-0.5278	12.396	96.667	43.75	37.444	13.028
2758	-69.5	-27.5	69	0.537	16	0.628	1	0.5	10892.41	2	0.667	5.912	0	3646	3302.181	31.045	6.2528	11.9111	6.6583	8.9944	3.2472	25.188	53.806	59.278	23.139	5.25
2759	-69.5	-26.5	62	0.527	11	0.667	0	1	10989.349	4	0.2	4.402	0	3616	2769.931	48.865	10.3417	11.4389	6.7639	12.7333	7.4611	37.938	25.194	72.389	12.944	1.417
2760	-69.5	-25.5	47	0.577	12	0.556	0	1	11083.061	3	0.4	3.305	0	3070	2700.236	47.542	12	13.8944	7.1639	14.2528	9.0306	41.16	13.25	103.333	8	0.528
2761	-69.5	-24.5	39	0.635	13	0.5	0	1	11173.519	2	0.5	2.178	0	2813	2138.299	48.703	14.0833	14.475	6.9	16.6639	10.8167	49.097	8.639	80.611	4.778	0.25
2762	-69.5	-23.5	38	0.658	13	0.48	0	1	11260.697	1	0.75	1.482	0	2051	1646.056	53.91	15.0306	12.9139	6.3528	18.0306	11.4972	54.326	8.667	90.611	4.5	0.222
2763	-69.5	-22.5	43	0.632	12	0.6	0	1	11344.569	1	0.667	1.52	0	1622	1613.847	58.015	14.8694	12.2778	6.1583	18.0944	11.175	53.75	7.944	95.528	5.111	0
2764	-69.5	-21.5	51	0.505	15	0.583	0	1	11425.11	1	0.5	1.695	0	2315	1309.493	61.42	15.6944	11.3389	5.9306	19.0833	11.9778	58.694	4.333	62.417	3.944	0
2765	-69.5	-20.5	54	0.561	17	0.614	0	1	11502.296	2	0	1.643	0.2	3354	1524.056	55.32	14.5	11.9861	6.0361	17.9639	10.7806	60.007	12.306	61.833	11.75	0
2766	-69.5	-19.5	67	0.548	23	0.521	0	1	11576.102	2	0.5	5.513	1.2	3995	2352.167	44.352	11.4528	14.4028	6.5639	14.6278	7.7778	53.313	58.25	117.944	54.75	0.056
2767	-69.5	-18.5	117	0.335	39	0.391	2	0.6	11646.503	4	0.2	14.568	4.9	3846	3407.451	35.135	7.2667	16.9667	7.0861	9.9806	3.7639	44.91	181.306	152.833	156.583	1.222
2768	-69.5	-17.5	119	0.364	49	0.505	4	0.636	11713.477	4	0.5	24.008	11.1	2549	4235.389	43.475	5.05	17.5056	7.1722	7.2972	1.7167	41.776	388.083	119.75	276.111	4.833
2769	-69.5	-16.5	124	0.631	61	0.635	6	0.667	11777.001	4	0.429	42.32	26.56	1187	4023.139	49.138	6.7694	13.8528	6.9639	8.4278	4.1944	48.167	687.25	96.556	422.389	17.5
2770	-69.5	-15.5	129	0.838	83	0.653	7	0.774	11837.052	3	0.625	45.87	34.44	1172	3926.125	49.54	7.8694	12.4722	6.9194	9.1111	5.8139	51.035	798.444	79.917	430.639	26.361
2771	-69.5	-14.5	325	0.671	161	0.414	7	0.931	11893.607	3	0.667	47.987	35.7	4772	3502.646	48.097	8.1	14.2278	6.9306	9.3917	5.775	53.16	1024.167	69.528	487.778	57.028
2772	-69.5	-13.5	655	0.342	205	0.276	42	0.685	11946.646	4	0.333	99.933	73.1	1086	696.813	100.032	22.4722	10.6944	7.3944	23.4778	20.75	73.5	2966.472	49.417	1241.833	341.806
2773	-69.5	-12.5	595	0.325	205	0.257	96	0.258	11996.147	1	0.833	123.36	90	361	325.785	126.907	25.0611	10.9694	7.2333	25.9917	23.4361	74.007	2554.917	50.778	1051.944	248.222
2774	-69.5	-11.5	571	0.152	198	0.172	95	0.286	12042.09	1	0.75	117.657	90	65	301.458	122.985	24.6306	11.3111	6.8139	25.5139	22.9833	73.708	1895.222	53.833	762.667	136.722
2775	-69.5	-10.5	556	0.086	189	0.141	101	0.241	12084.455	1	0.75	112.315	90	150	210.986	119.585	24.8306	11.3444	7.15	25.4861	23.5944	79.34	1726.917	60.111	717.306	76.028
2776	-69.5	-9.5	537	0.102	179	0.123	107	0.151	12123.224	2	0.5	108.972	90	75	179.556	114.63	24.9583	11.7889	7.65	25.5583	23.8222	82.736	1961.972	59.111	829.917	100.611
2777	-69.5	-8.5	532	0.115	178	0.096	106	0.124	12158.377	3	0.25	107.263	90	90	190.757	112.147	25.1194	11.6944	7.9833	25.6556	24.1083	85.507	2335.083	54.167	945	165.25
2778	-69.5	-7.5	540	0.075	174	0.13	107	0.151	12189.896	3	0.25	112.575	90	60	156.799	114.998	25.4611	11.1167	8.1556	25.9528	24.6972	86.778	2426.944	49.222	957.472	206.444
2779	-69.5	-6.5	553	0.033	183	0.085	105	0.132	12217.766	4	0	117.525	85.7	60	94.653	118.64	25.6222	10.6417	8.2889	26.0472	25.0583	87.715	2423.139	42.778	890.722	244.222
2780	-69.5	-5.5	534	0.107	182	0.071	106	0.178	12241.969	3	0.4	120.743	83.5	30	89.229	120.825	25.5806	10.2694	8.4639	25.9389	25.0833	88.715	2692.861	37.722	952.333	317.972
2781	-69.5	-4.5	548	0.119	176	0.15	110	0.231	12262.491	4	0.2	118.995	80.2	30	68.771	119.177	25.6639	9.8722	8.5972	25.9583	25.1472	89	2658.528	30.167	893.361	388
2782	-69.5	-3.5	547	0.102	168	0.181	112	0.211	12279.317	4	0.2	113.24	80	15	91.25	113.46	25.65	9.2667	8.6194	26.0222	25.0806	88.736	2664.528	22.361	834.139	453.194
2783	-69.5	-2.5	472	0.213	176	0.146	106	0.226	12292.434	2	0.714	118.522	80	15	92.243	118.55	25.5722	9.0278	8.75	25.9667	24.9944	87.993	3243.722	18.806	961.278	590.889
2784	-69.5	-1.5	459	0.136	175	0.142	95	0.252	12301.828	4	0.2	122.593	80	30	117.569	122.662	25.6139	8.8944	8.8167	25.9944	24.9861	87.694	3369.111	21	1052.806	608.611
2785	-69.5	-0.5	456	0.138	171	0.149	70	0.386	12307.489	4	0.2	120.86	80	15	121.465	120.86	25.4583	8.9194	8.825	25.7917	24.7889	86.75	3255.667	17.139	1011.028	659.778
2786	-69.5	0.5	480	0.101	159	0.18	64	0.289	12309.406	3	0.25	121.707	82.8	68	121.604	121.72	25.4694	9.0917	8.7083	25.7972	24.7583	86.257	3437.028	20.139	1101.139	685.556
2787	-69.5	1.5	477	0.103	163	0.138	60	0.189	12307.569	4	0.2	123.405	80	520	163.681	123.438	25.6806	9.4917	8.4056	26.2194	24.9167	85.028	3347.806	27.778	1144.778	556.139
2788	-69.5	2.5	419	0.241	150	0.206	55	0.191	12301.971	3	0.5	125.582	80	150	167.264	125.905	26.175	9.6417	8.0083	26.95	25.2861	83.625	3152.139	38.111	1172.528	390.694
2789	-69.5	3.5	369	0.338	153	0.121	39	0.409	12292.604	1	0.75	123.468	85.2	90	174.611	133.13	26.7028	9.4444	7.6556	27.6611	25.7028	81.5	2976.667	47.028	1166.472	268.333
2790	-69.5	4.5	360	0.313	149	0.158	29	0.517	12279.464	2	0	114.145	73.4	120	227.833	135.01	27.1889	9.2667	7.3639	28.2583	26.0944	80.09	2851.361	52.5	1137.611	190.667
2791	-69.5	5.5	356	0.281	149	0.244	29	0.383	12262.544	1	0.667	115.543	40.4	105	229.778	142.738	27.5278	9.3167	7.1194	28.6333	26.3972	79.146	2543.667	60.056	1081.333	117.361
2792	-69.5	6.5	341	0.275	164	0.163	28	0.391	12241.843	1	0.5	102.847	40.8	120	143.931	144.907	27.3306	9.3778	6.7861	28.5278	26.2	78.264	2197.889	71.583	1052.028	58.944
2793	-69.5	7.5	357	0.277	159	0.25	24	0.619	12217.358	2	0.5	104.815	56	60	101.236	148.798	27.4417	9.2167	6.6	28.5167	26.5361	75.861	1722.444	74.25	844.972	40.861
2794	-69.5	8.5	381	0.356	169	0.242	25	0.667	12189.089	3	0.7	109.005	69.3	125	121.111	149.54	27.7056	9.85	7.1	28.4944	27.1139	73.403	1452.278	77.472	723.278	28.889
2795	-69.5	9.5	428	0.31	180	0.186	26	0.719	12157.038	5	0.583	90.2	69.6	2080	613.333	122.002	24.3361	10.4056	7.8222	24.8889	23.6778	76	1368.639	63.139	627.806	59.028
2796	-69.5	10.5	389	0.342	174	0.187	31	0.559	12121.206	5	0.583	59.678	62.1	905	517.569	96.692	23.6667	10.1389	7.9778	24.2611	22.7361	73.875	724.056	53.361	294.028	46.556
2797	-69.5	44.5	212	0.176	48	0.094	17	0.056	8780.272	2	0	46.693	69.78	182	90.722	48.41	6.6139	11.8306	2.9083	18.7056	-6.3528	77.019	1111.833	12	320.472	241.028
2798	-69.5	45.5	182	0.269	47	0.13	18	0	8626.442	2	0.333	43.735	61.9	521	322.201	44.237	3.9444	11.9861	2.7972	16.7333	-9.9333	80.292	1052.694	14.917	302.889	205.833
2799	-69.5	46.5	177	0.161	46	0.115	16	0.158	8469.989	1	0.8	43.222	56.9	259	369.208	43.453	3.0444	11.225	2.6139	16.2167	-11.225	80.5	992.306	18.861	307.861	186.528
2800	-69.5	47.5	179	0.164	40	0.216	13	0.235	8310.969	4	0	40.867	56.92	554	274.924	41.23	2.6444	10.2917	2.4361	15.8639	-11.675	82.722	999.417	13.889	295.389	207.25
