Cell_ID	Longitude	Latitude	Bird_Richness	Bird_Beta_-_Jaccard	Mammal_Richness	Mammal_Beta_-_Jaccard	Amphibian_Richness	Amphibian_Beta_-_Jaccard	Cell_Area	EcoRegions_Count	EcoRegions_Jaccard	AET	NDVI	Topographical_Range	Topographical_Average	PET	Annual_Mean_Temperature	Mean_Temperature_Diurnal_Range	Isothermality	Mean_Temperature_of_Warmest_Quarter	Mean_Temperature_of_Coldest_Quarter	Mean_Relative_Humidity	Mean_Annual_Precipitation	Precipitation_Seasonality	Precipitation_in_the_Wettest_Quarter	Precipitation_of_Driest_Quarter
140	-152.5	67.5	99	0.202	32	0.179	1	0	4682.909	3	0.25	23.517	7.24	970	956.507	30.47	-106.75	115.861	21.278	92.5	-291.5	57.208	300.472	58.583	141.194	38.639
141	-152.5	68.5	71	0.418	29	0.171	1	0	4483.795	2	0.6	17.75	8	1250	763.347	24.815	-126.556	107.222	19.472	76.194	-312.583	60.347	230.889	66.278	115.278	28.556
142	-152.5	69.5	60	0.362	25	0.138	1	0	4283.44	2	0.333	13.29	8.22	240	155.521	25.802	-122.972	101.194	17.778	83.694	-317.833	71.903	160.278	75.778	83.083	16.5
143	-152.5	70.5	53	0.25	21	0.16	1	0	4081.904	1	0.5	12.037	9.718	71	20.493	25.407	-127.941	93.706	17	72.677	-315.647	79.458	131.235	79.971	69.853	12.353
144	-151.5	61.5	129	0.152	34	0.105	1	0	5848.153	3	0.4	32.255	7.078	1066	319.042	33.727	-3.75	101.861	27.611	117.111	-120.694	79.194	604.361	41.25	243.389	81.861
145	-151.5	62.5	115	0.233	35	0.054	1	0	5657.755	3	0.25	29.195	7.59	3540	1181.493	30.905	-41.028	101.5	25.333	97.028	-168.278	76.882	536.778	46.111	228.306	72.806
146	-151.5	63.5	120	0.098	36	0	1	0	5465.752	3	0.4	30.345	7.73	4030	583.292	35.435	-43.472	98.556	22.5	114.194	-192.028	77.069	441.778	58.139	209.694	57.25
147	-151.5	64.5	115	0.109	35	0.028	1	0	5272.205	2	0.5	26.922	7	520	279.153	35.292	-42.333	106.111	21.583	132.694	-214.528	77.222	371.556	65.611	186.806	42.611
148	-151.5	65.5	113	0.117	34	0.081	1	0	5077.175	2	0.333	24.788	7	820	461.729	31.738	-61.667	113.389	21.972	122.833	-240.5	73.737	347	63.5	172.389	40.833
149	-151.5	66.5	112	0.125	34	0.128	1	0	4880.723	2	0.333	26.035	7	550	317.41	34.928	-60.889	111.722	21.25	130.25	-242.778	73.479	336.889	55.028	155.972	41.111
150	-151.5	67.5	100	0.194	33	0.154	1	0	4682.909	2	0.5	22.288	7.1	815	841.333	30.58	-97.972	108.778	20.778	97.472	-275.944	58.076	296.417	57.583	140.194	38
151	-151.5	68.5	75	0.4	29	0.216	1	0	4483.795	2	0.6	17.457	8	1310	730.306	26.067	-120.639	107.361	19.639	81.389	-304.5	59.389	228.25	65.028	114.194	27.639
152	-151.5	69.5	63	0.364	25	0.138	1	0	4283.44	2	0.333	13.325	8.38	240	143.014	26.032	-117.556	103.333	18.194	89.472	-312	69.194	162.639	73.083	83.278	16.389
153	-150.5	60.5	119	0.201	33	0.132	1	0	6036.884	3	0.4	33.985	7.3	1230	209.41	35.188	12.472	83.722	27.778	111.861	-80.639	78.535	618.167	45.167	261.694	84.361
154	-150.5	61.5	117	0.245	33	0.175	1	0	5848.153	1	0.8	36.527	7	440	90.299	39.8	12.765	96.529	26.735	132.059	-103.735	75.472	530.735	49.147	232	68.441
155	-150.5	62.5	121	0.188	34	0.15	1	0	5657.755	3	0.4	34.438	7.26	3493	779.41	36.028	-15	99.861	25.972	116.778	-136.861	77.292	631.389	45.917	271.333	87.639
156	-150.5	63.5	122	0.122	36	0.053	1	0	5465.752	3	0.4	30.122	8.11	4090	1241.208	31.79	-56.194	96.944	23.389	92.361	-188.694	71.521	506.361	54.667	234.528	67.611
157	-150.5	64.5	117	0.12	36	0.027	1	0	5272.205	2	0.5	27.848	7	275	170.715	37.005	-36.639	114.75	22.972	136.528	-209.194	76.438	406.778	61.806	197.861	45.139
158	-150.5	65.5	115	0.115	34	0.105	1	0	5077.175	2	0.333	23.453	7	760	522.771	32.127	-57.778	118.5	22.694	126.167	-238.222	71.57	345.722	64.861	174.083	37.25
159	-150.5	66.5	116	0.101	35	0.103	1	0	4880.723	2	0.333	24.453	7	710	564.056	33.595	-69.5	114.667	21.833	119.611	-248.194	66.882	319.944	60.083	154.528	37
160	-150.5	67.5	106	0.159	35	0.103	1	0	4682.909	3	0.25	20.323	7.28	1070	859.146	34.945	-95.806	112.333	21.444	97.444	-271.194	56.917	285	59.861	138.5	34.972
161	-150.5	68.5	80	0.36	29	0.216	1	0	4483.795	2	0.6	17.188	8	1200	933.34	25.335	-122.444	109.917	20.694	75.028	-298.5	55.111	233.139	64.778	118.75	28.417
162	-150.5	69.5	68	0.32	25	0.167	1	0	4283.44	1	0.667	13.585	8.5	240	155.375	26.255	-111.389	105.889	19.222	90.444	-298.722	66.681	174.833	66.806	86.778	18.306
163	-149.5	60.5	133	0.107	33	0.132	1	0.5	6036.884	4	0.2	33.085	8.253	1380	714.833	33.15	4	74.972	27.417	97.056	-75.361	83.104	920.778	37.167	346.444	134.111
164	-149.5	61.5	130	0.172	36	0.1	1	0.5	5848.153	3	0.4	31.77	7.083	1719	476.099	35.278	-1	89.139	26.944	111.056	-102.889	78.951	522.889	43.528	215.722	71.417
165	-149.5	62.5	127	0.136	35	0.146	1	0.5	5657.755	3	0.5	31.905	7.04	1220	787.299	33.28	-19.667	90.056	25.639	103.861	-128.167	79.583	581.278	47.444	254.111	79.556
166	-149.5	63.5	122	0.135	37	0.026	1	0	5465.752	3	0.25	29.91	7.69	1277	1027.104	31.145	-48.611	94.861	23.861	93.972	-175.611	75.028	479.222	57.083	225.5	59.528
167	-149.5	64.5	117	0.133	37	0.026	1	0	5272.205	2	0.5	25.545	7	250	173.326	37.425	-37.861	115.056	23.139	135.833	-210.472	74.535	356.583	66.083	181.611	36
168	-149.5	65.5	119	0.092	34	0.128	1	0	5077.175	2	0.333	23.747	7	775	402.521	35.392	-53.972	118.444	23	130.028	-235.861	71.064	311.278	67.194	161.361	31.306
169	-149.5	66.5	115	0.115	35	0.125	1	0	4880.723	2	0.333	23.285	7	975	552.792	35.32	-69.278	120.472	22.917	119.694	-249.111	64.007	298.944	62.028	148.25	32.5
170	-149.5	67.5	103	0.189	35	0.146	1	0	4682.909	2	0.5	19.372	7.39	970	1034.59	34.42	-99	120.25	22.778	92.306	-271.222	52.917	276.278	61.944	138.222	32.639
171	-149.5	68.5	78	0.395	30	0.21	1	0	4483.795	2	0.6	16.975	8.58	1380	949.924	24.628	-122.306	114.5	21.806	71.667	-293.194	53.618	233.444	63.889	119.583	28.25
172	-149.5	69.5	66	0.359	24	0.25	1	0	4283.44	2	0.333	13.762	8.4	400	231.021	26.415	-108.917	108.444	20.194	88.25	-290.083	62.604	181.667	64	88.556	19.194
173	-148.5	60.5	126	0.183	33	0.179	1	0.5	6036.884	3	0.5	35.44	9.412	1200	435.069	35.44	12.222	72.778	28.028	99.639	-63.944	82.846	1171.417	32.417	417.5	182.694
174	-148.5	61.5	128	0.2	36	0.1	2	0.5	5848.153	5	0.167	26.69	8.66	2191	1102.194	29.308	-29.194	90.083	27.722	81.889	-125.889	87.032	630.5	31.972	228.667	97.861
175	-148.5	62.5	126	0.154	35	0.167	1	0.5	5657.755	1	0.857	28.09	8.28	1070	1240.389	29.48	-50.639	96.444	25.944	78.639	-164.944	81.263	450.167	50.583	199.917	59.361
176	-148.5	63.5	125	0.12	36	0.077	1	0	5465.752	1	0.833	27.968	7.82	805	1060.569	29.425	-55.722	103.722	24.944	89.583	-189.333	74	373.333	66.222	194.361	41.833
177	-148.5	64.5	120	0.111	38	0	1	0	5272.205	2	0.5	24.672	7	820	292.458	37.328	-38.361	112.861	23.167	132.722	-209.833	72.724	314.333	66.333	163.806	30.472
178	-148.5	65.5	120	0.084	36	0.077	1	0	5077.175	2	0.333	24.78	7	415	293.125	37.538	-49.194	112.194	21.806	134.611	-232.556	69.444	288.667	64.472	147.639	28.611
179	-148.5	66.5	117	0.086	36	0.1	1	0	4880.723	2	0.333	22.367	7	870	329.882	37.983	-59.083	121.444	22.806	131.194	-243.667	66.385	282.806	58.139	134.556	30.194
180	-148.5	67.5	101	0.205	36	0.122	1	0	4682.909	3	0.25	19.017	7.37	790	988.028	33.37	-97.833	125.333	23.806	92.778	-269.333	52.936	267.139	60.389	132.361	31.333
181	-148.5	68.5	77	0.403	32	0.158	1	0	4483.795	2	0.6	16.65	8.54	1535	1027.764	26.165	-122.833	116.278	22.472	68.722	-290.917	53.103	225.056	63.25	114.833	27.194
182	-148.5	69.5	70	0.286	25	0.219	1	0	4283.44	3	0	13.735	8.36	445	226.243	26.227	-107.306	108.417	20.611	86.139	-284.472	61.301	179.833	61.417	86.167	18.889
183	-147.5	61.5	118	0.272	34	0.128	1	0.5	5848.153	5	0.167	24.723	9.36	2840	1389.882	27.147	-46.75	97.028	27.833	70.861	-151.639	88.715	630.25	33.361	230.583	100.222
184	-147.5	62.5	127	0.181	35	0.167	1	0.5	5657.755	2	0.714	27.863	7.85	770	1179.215	30.547	-52.417	112.472	26.611	89.833	-188.111	82.903	371.306	56.972	177.917	46.444
185	-147.5	63.5	127	0.093	35	0.125	1	0.5	5465.752	2	0.6	26.788	7.97	2055	1425.979	28.137	-67.778	108.917	24.306	88.111	-215.139	69.076	311.222	75.056	175.917	32.944
186	-147.5	64.5	124	0.088	38	0.05	1	0	5272.205	3	0.25	25.907	7.1	715	298.132	37.513	-36.889	107.944	21.583	138.222	-217.722	71.861	329.611	54.306	153.389	38.194
187	-147.5	65.5	119	0.099	36	0.1	1	0	5077.175	2	0.333	23.973	7	652	595.882	34.84	-56.472	104.028	20.278	129.5	-242.778	64.853	287.194	58.167	139.778	32.25
188	-147.5	66.5	118	0.085	37	0.075	1	0	4880.723	2	0.333	20.538	7	430	213.167	37.807	-56.111	116.083	21.583	137.75	-247.917	68.472	262	52.306	117	29.472
189	-147.5	67.5	103	0.202	36	0.122	1	0	4682.909	3	0.25	17.907	7.07	1070	839.229	34.27	-91.556	118.917	22.444	102.028	-270.889	54.764	234.667	56.639	111.111	27.583
190	-147.5	68.5	73	0.43	31	0.184	1	0	4483.795	1	0.8	16.032	8.7	1082	1266.243	25.625	-127.222	111.278	21.833	63.778	-295	53.313	204.083	62.972	104.083	24.833
191	-147.5	69.5	71	0.268	25	0.219	1	0	4283.44	3	0	13.56	8.32	1160	377.042	25.332	-111.889	103.972	20.333	78.111	-285.222	60.354	170.972	60.583	81.972	18.194
192	-146.5	61.5	136	0.171	34	0.154	2	0	5848.153	4	0.2	28.027	8.99	2140	1108.326	28.648	-42.083	107.833	28.194	82.917	-161.056	87.479	629.417	34.917	230.444	97.278
193	-146.5	62.5	128	0.2	35	0.125	2	0	5657.755	2	0.667	26.663	7.24	880	897.986	32.755	-49.611	126.417	26.75	105.111	-205.444	81.639	302.806	66.889	157.556	31.25
194	-146.5	63.5	126	0.1	36	0.1	1	0.5	5465.752	3	0.4	26.375	7.94	2605	1456.882	30.843	-69.417	112.944	24.028	93.278	-225.278	68.208	271.583	84.472	165.278	24.111
195	-146.5	64.5	123	0.109	37	0.075	1	0	5272.205	3	0.25	26.47	6.88	625	545.278	36.25	-40.333	108.417	21.583	136.528	-220.472	70.028	310.917	62.306	157.333	32.778
196	-146.5	65.5	121	0.09	37	0.075	1	0	5077.175	2	0.333	22.87	7	825	635.278	33.08	-62.333	108.5	20.694	127.944	-252.167	65.846	261.972	57.806	127.667	30.5
197	-146.5	66.5	118	0.085	36	0.1	1	0	4880.723	1	0.667	17.797	7	223	150.458	37.252	-55.778	112.944	20.556	144.194	-256.167	71.458	231.194	47.306	98.972	27.5
198	-146.5	67.5	103	0.208	36	0.1	1	0	4682.909	3	0	16.297	7.09	930	635.382	33.197	-87.5	111.028	20.722	110.722	-275.944	60.194	198.583	52.111	89.472	23.639
199	-146.5	68.5	73	0.434	31	0.184	1	0	4483.795	1	0.8	15.155	8.66	830	1288.535	24.488	-129.75	103.556	20.583	60.944	-299.139	54.431	179	62.056	90.472	22.028
200	-146.5	69.5	70	0.271	25	0.242	1	0	4283.44	3	0.25	13.238	8.37	1430	521.84	23.435	-121.194	96.167	19.444	64.917	-289.333	60.618	157.806	60.611	76.75	17.361
201	-145.5	61.5	127	0.317	33	0.154	2	0	5848.153	3	0.4	30.17	8.18	970	850.535	33.695	-38.306	115.861	27.972	94.194	-169.944	85.674	559.583	36.194	204.083	80.611
202	-145.5	62.5	128	0.205	35	0.125	2	0	5657.755	2	0.714	24.573	7	535	748.125	33.727	-40.361	125.5	26.056	116.333	-200.833	79.16	277.778	65.806	140.639	25.083
203	-145.5	63.5	130	0.071	37	0.051	1	0.5	5465.752	3	0.4	24.14	7.73	2040	1106.514	30.383	-61.917	118.75	24.611	102.556	-221.722	71.438	267.694	83.556	160.028	22.389
204	-145.5	64.5	122	0.116	36	0.1	1	0	5272.205	2	0.5	25.172	7	860	713.222	34.972	-47.944	118.306	23.111	129.222	-225.556	70.264	292	65.75	153	28.917
205	-145.5	65.5	123	0.075	36	0.1	1	0	5077.175	2	0.333	21.988	7	830	651.681	32.888	-64.333	114.75	21.194	130.278	-257.694	68.596	230.917	56.972	112.139	26.889
206	-145.5	66.5	118	0.078	35	0.146	1	0	4880.723	1	0.667	15.575	7	90	133.66	36.795	-59.556	112.333	19.861	148.583	-267.722	74.861	196.167	44.222	82.139	23.806
207	-145.5	67.5	104	0.194	36	0.1	1	0	4682.909	3	0	15.088	7	810	540.5	33.642	-89.722	105.833	19.861	111.861	-283.139	64.917	170.25	49.806	75.472	20.278
208	-145.5	68.5	74	0.413	31	0.225	1	0	4483.795	2	0.6	14.325	8.33	995	1266.507	24.1	-128.861	96.861	19.556	60.889	-299.083	56.007	160.139	60.639	79.167	19.639
209	-145.5	69.5	67	0.287	25	0.242	1	0	4283.44	2	0.5	10.945	8.54	1840	740.292	19.157	-133.167	87.639	18.472	47.5	-293.917	59.951	147.944	62.972	73.806	17.139
210	-144.5	60.5	149	0.372	32	0.135	2	0	6036.884	3	0.4	34.53	8.042	1530	482.403	34.543	15.364	88.485	31.061	104.667	-69.091	85.41	1655.485	28	576.636	288.03
211	-144.5	61.5	119	0.357	34	0.15	2	0	5848.153	4	0.2	27.275	7.94	2375	1097.701	32.68	-33.222	111.722	27.917	95.056	-159.111	87.458	671.083	34.667	242.972	101.583
212	-144.5	62.5	130	0.128	35	0.103	2	0	5657.755	3	0.5	20.575	7.29	2470	1155.028	27.49	-53.278	120.417	26.361	97.556	-200.611	82.653	337.444	60.278	165.639	39.694
213	-144.5	63.5	132	0.064	36	0.1	1	0.5	5465.752	4	0.2	23.03	7.7	1550	1049.354	31.08	-59.528	125.778	25.194	106.417	-223.583	77.479	273.75	74	152.361	26.861
214	-144.5	64.5	123	0.102	36	0.1	1	0	5272.205	2	0.6	24.32	7	790	941.625	32.14	-64.167	126.361	23.889	116.556	-244.25	73.806	247.333	70.944	135.472	24.722
215	-144.5	65.5	119	0.105	37	0.098	1	0	5077.175	2	0.333	22.345	7	965	517.194	32.572	-64.861	120.722	21.806	131.083	-260.583	75.609	214.333	57.028	103.778	23.944
216	-144.5	66.5	116	0.094	35	0.146	1	0	4880.723	1	0.75	17.337	7	120	139.764	36.377	-65.694	113.222	20.194	140.389	-270.889	79.764	186.417	46.361	79.194	22.417
217	-144.5	67.5	99	0.227	38	0.073	1	0	4682.909	2	0.333	15.242	7	760	487.66	32.785	-91.639	103.222	19.389	107.722	-282.889	71.194	162.167	50.194	72.417	19.417
218	-144.5	68.5	74	0.426	31	0.225	1	0	4483.795	2	0.6	13.113	8.05	760	1109.25	21.325	-136.028	91.528	18.861	49.806	-301.222	58.556	151.944	63.944	77.389	19.167
219	-144.5	69.5	65	0.309	25	0.242	1	0	4283.44	3	0.25	9.32	8.62	1840	701.382	16.313	-139.194	79.75	17.5	34.389	-292.861	63.069	143.361	65.611	73.083	16.194
220	-143.5	60.5	106	0.408	32	0.179	2	0	6036.884	2	0.6	32.195	8.867	2140	1058.104	32.21	-3.75	84.028	30.167	86.028	-84.472	89.396	1606.917	28.389	561.333	275.556
221	-143.5	61.5	118	0.372	34	0.15	2	0	5848.153	4	0.333	21.16	8.31	3320	1649.375	21.885	-51.583	104.583	27.583	73.306	-167.472	88.965	766.306	35.306	281.278	123
222	-143.5	62.5	129	0.122	37	0.075	2	0	5657.755	3	0.5	25.21	8.19	2060	1384.236	31.177	-61.944	119.556	26.111	88.833	-208.222	86.674	389.889	57.972	187.472	49.944
223	-143.5	63.5	129	0.085	37	0.075	1	0.5	5465.752	3	0.4	21.94	7.05	1000	895.167	31.185	-56.389	131.667	25.222	114.472	-230.639	83.438	262.833	74.25	145.5	25.028
224	-143.5	64.5	122	0.11	38	0.05	1	0	5272.205	1	0.8	23.74	7	610	1107.299	27.65	-78.083	129.306	23.861	105.361	-260.278	78.674	212.944	82.444	127.694	19.278
225	-143.5	65.5	118	0.113	37	0.119	1	0	5077.175	3	0	23.205	7	897	497.208	32.585	-67.361	123.861	22.306	126.556	-261.861	80.974	206.222	62.75	104.75	21.111
226	-143.5	66.5	112	0.118	38	0.073	1	0	4880.723	1	0.667	19.78	7	245	159.285	35.345	-70.778	114.472	20.75	127.972	-267.611	82.757	189.694	52.306	85.667	21.167
227	-143.5	67.5	102	0.203	38	0.073	1	0	4682.909	2	0.333	16.165	7	760	537.104	33.288	-95.417	102.444	19.833	98.528	-279.722	75.66	167.056	55.389	77.278	19.139
228	-143.5	68.5	75	0.4	32	0.2	1	0	4483.795	2	0.6	13.85	8.15	1095	1057.458	21.983	-133.583	89.167	18.75	48.667	-295.306	62.646	152.417	65	78.222	18.583
229	-143.5	69.5	67	0.316	24	0.273	1	0	4283.44	3	0.4	6.29	9	2070	718.5	12.113	-140.361	75.028	17	27.667	-290.222	69.465	142.944	67.222	73.861	15.556
230	-142.5	60.5	104	0.283	33	0.132	2	0	6036.884	2	0.6	31.275	9.059	2750	1354.958	31.285	-15.667	83.25	29.25	77.5	-99	92.674	1609.361	28.389	559.889	277.083
231	-142.5	61.5	120	0.231	37	0.075	2	0	5848.153	4	0.429	25.102	8.7	2440	1673.063	25.402	-57.75	103.944	26.722	70.917	-178.889	90.951	801.833	36.917	299.056	129
232	-142.5	62.5	129	0.122	37	0.075	2	0	5657.755	3	0.5	23.372	8.23	1740	1235.639	28.645	-66.306	120.75	24.861	95.056	-229.75	88.611	379.556	64.083	190.056	44.444
233	-142.5	63.5	128	0.086	35	0.125	1	0.5	5465.752	3	0.5	22.315	7	460	717.299	33.127	-60.639	134.389	24.278	120.889	-252.861	85.597	231.389	85.056	138.056	17.278
234	-142.5	64.5	125	0.081	39	0.025	1	0	5272.205	1	0.75	24.245	7	620	1123.882	28.108	-77.278	131.028	23.75	109.028	-265.639	83.069	209.917	85.778	128.222	17.139
235	-142.5	65.5	118	0.099	38	0.095	1	0	5077.175	3	0	23.767	6.66	667	536.986	34.462	-67.667	125.056	22.583	124.333	-260.278	84.256	215.972	65.528	112.5	20.639
236	-142.5	66.5	109	0.135	38	0.073	1	0	4880.723	1	0.667	20.968	6.56	430	325.958	34.123	-76.306	115.278	21.111	119.333	-267.694	85.708	201.028	57.528	96.5	21.056
237	-142.5	67.5	101	0.205	37	0.098	1	0	4682.909	2	0.5	17.155	7	445	478.368	32.313	-95.278	103.139	19.917	96.972	-276.389	82.021	179.028	57.833	84.944	19.694
238	-142.5	68.5	77	0.379	31	0.244	1	0	4483.795	3	0.5	14.453	7.98	850	929.083	21.433	-130.778	89.556	18.722	50.667	-290.667	68.479	158.333	66.667	82.389	18.139
239	-142.5	69.5	63	0.35	23	0.324	1	0	4283.44	3	0.4	7.885	9	1539	607.083	13.995	-135.222	77.111	17.333	34.167	-285.222	73.076	143.75	69.083	75.139	14.722
240	-141.5	60.5	121	0.22	35	0.103	2	0	6036.884	3	0.5	20.613	9.81	2540	1737.618	20.66	-47.722	89.611	28.611	55.917	-138.944	93.91	1373.639	25.306	463.75	250.778
241	-141.5	61.5	122	0.252	36	0.122	2	0	5848.153	3	0.571	25.657	9.39	2160	2087.41	26.152	-82.278	107.639	26.306	54.111	-209.889	92.868	683.583	41.306	275.75	110.556
242	-141.5	62.5	128	0.129	36	0.143	1	0.5	5657.755	3	0.5	26.665	7.71	1130	942.597	33.193	-63.972	123.028	23.75	108.056	-245.167	87.625	370.333	70.278	195.889	38.917
243	-141.5	63.5	127	0.093	36	0.1	1	0.5	5465.752	2	0.6	23.28	7	460	861.271	32.392	-70.139	128.028	23	116.722	-267.361	86.688	240.111	90.083	149	17.25
244	-141.5	64.5	121	0.104	39	0	1	0	5272.205	2	0.5	24.758	7	760	895.208	31.845	-69.806	128.583	23.139	116.556	-260.583	86.583	240.639	78.194	138.306	20.056
245	-141.5	65.5	116	0.101	37	0.119	1	0	5077.175	3	0	24.517	6.84	627	630.472	33.307	-70.528	124.056	22.556	120.222	-260.056	87.058	243.389	64.028	125.611	23.861
246	-141.5	66.5	107	0.144	36	0.122	1	0	4880.723	2	0.333	22.003	6.6	490	466.09	33.545	-83.75	115.639	21.111	112.889	-272.806	87.285	221.083	59.444	108.639	23.778
247	-141.5	67.5	100	0.213	36	0.122	1	0	4682.909	3	0.25	18.02	7	610	542.368	30.148	-101.556	104.528	19.861	93.611	-281.556	84.736	194.639	60.222	95.139	22.056
248	-141.5	68.5	79	0.358	31	0.225	1	0	4483.795	3	0.5	15.085	7.74	1020	846.979	22.69	-125.556	91.806	18.917	59	-286.639	74.91	168.722	67.361	87.222	18.639
249	-141.5	69.5	56	0.41	22	0.333	1	0	4283.44	3	0.4	13.683	9	1752	510.715	21.563	-132.967	81.333	17.9	40	-283.067	80.278	148.8	72.733	79.967	14.567
250	-140.5	60.5	129	0.198	36	0.1	2	0	6036.884	2	0.6	23.113	10	3320	2314.229	23.282	-67.417	95.139	28.694	42.111	-163.528	95.41	1180.167	25.889	402.639	222.806
251	-140.5	61.5	124	0.249	37	0.098	1	0.5	5848.153	2	0.667	21.328	8.95	2865	1989.271	21.975	-83.833	113.833	26.222	59.194	-222.472	91.569	579.806	45.972	250.222	91.75
252	-140.5	62.5	130	0.122	36	0.163	1	0.5	5657.755	2	0.6	28.825	7.02	685	810.722	33.99	-64.111	129.611	23.75	114.222	-257.528	85.806	356.472	69.028	188.278	39.111
253	-140.5	63.5	126	0.08	37	0.14	1	0	5465.752	1	0.75	25.4	7	610	961.444	32.773	-71.194	126.028	22.5	115.75	-270.944	87.188	269.361	77.833	154.111	23.694
254	-140.5	64.5	118	0.119	38	0.05	1	0	5272.205	2	0.333	25.865	7	920	866.514	31.802	-72.778	123.417	22.306	115.694	-266.167	87.569	269.444	68.417	143.917	25.278
255	-140.5	65.5	116	0.101	36	0.122	1	0	5077.175	1	0.667	24.953	7	790	980.049	29.863	-89.889	120.5	21.944	103.111	-276	86.462	258.667	65.25	136.333	27.389
256	-140.5	66.5	108	0.122	36	0.122	1	0	4880.723	1	0.667	22.62	7	685	823.569	30.24	-96.889	114.917	20.556	104.417	-284.75	85.535	241.278	60.278	120.5	27.806
257	-140.5	67.5	98	0.216	36	0.1	1	0	4682.909	2	0.5	18.66	7.01	490	513.368	28.488	-102	105.833	19.111	101.944	-288.139	87.625	216.917	58.25	103.139	26.278
258	-140.5	68.5	84	0.288	30	0.231	1	0	4483.795	2	0.667	15.81	7.88	640	750.125	24.475	-118.972	93.944	19	71.25	-283.556	81.792	183.194	66.639	92.167	20.444
259	-140.5	69.5	58	0.367	21	0.344	0	1	4283.44	2	0.6	13.625	8.775	1267	404.993	19.725	-130.875	84.667	18.417	44.5	-280.167	86.993	157.167	75.708	85.5	14.833
260	-139.5	60.5	130	0.235	37	0.14	1	0.667	6036.884	2	0.667	15.367	10	2198	2097.917	15.675	-70.333	100.972	28.722	43.806	-173.667	94.979	923.111	27.389	319.472	173.5
261	-139.5	61.5	130	0.203	39	0.114	1	0.5	5848.153	2	0.6	26.755	8.41	2470	1301.292	29.683	-64.472	121.389	26.306	82.861	-216.333	88.201	427.611	56.833	201.111	58.389
262	-139.5	62.5	126	0.131	38	0.136	1	0	5657.755	1	0.667	27.517	7	700	881.146	32.572	-59.333	125.889	23.5	113.889	-248.389	84.701	297.194	68.806	157.5	31.417
263	-139.5	63.5	121	0.104	37	0.159	1	0	5465.752	1	0.75	26.835	7	445	865.292	35.047	-60.972	118.222	21.111	123.167	-262.111	86.014	288.722	60.306	142.278	29.278
264	-139.5	64.5	117	0.107	38	0.095	1	0	5272.205	2	0.5	26.012	7.04	730	1126.306	31.063	-80.722	115.028	21.194	105.667	-269.861	87.757	297.556	57.806	145	33.583
265	-139.5	65.5	111	0.126	35	0.167	1	0	5077.175	2	0.333	25.858	7.22	610	1060.715	30.8	-94.556	119.167	21.806	100.444	-278.861	87.365	289.833	59.417	144.417	33.028
266	-139.5	66.5	107	0.144	35	0.146	1	0	4880.723	2	0.333	22.915	7.13	850	908.653	29.72	-98.75	115.25	20.528	105.583	-285.528	86.632	267.75	57.528	129.861	31.389
267	-139.5	67.5	95	0.246	35	0.125	1	0	4682.909	2	0.5	19.015	7.22	655	421.493	27.165	-101.306	105.5	18.75	106.667	-287.778	89.875	238.806	56.75	111.111	29.75
268	-139.5	68.5	87	0.243	29	0.237	1	0	4483.795	2	0.5	16.508	8	875	527.493	23.742	-116.639	94.056	18.472	77.167	-281.5	87.382	201.278	65.611	99.611	22.528
269	-138.5	59.5	138	0.226	30	0.302	3	0.667	6223.887	4	0.429	37.492	9.013	1874	672.875	37.528	6.657	89.771	30.314	97.029	-82.971	90.792	1801.257	30.857	648	296.4
270	-138.5	60.5	130	0.253	38	0.156	1	0.667	6036.884	3	0.571	27.175	9.63	1195	1691.236	27.85	-53.111	109.444	28.389	67.167	-172.861	92.299	656.611	29	227.25	114.861
271	-138.5	61.5	134	0.136	42	0.067	1	0	5848.153	2	0.6	23.885	7.82	745	1253.799	30.363	-58.111	120.667	26.083	87.861	-211.639	86.535	299.722	65.056	153.333	36.139
272	-138.5	62.5	125	0.12	39	0.133	1	0	5657.755	2	0.333	25.225	7	610	1054.361	32.242	-59.194	120.361	23.639	105.139	-234.944	84.438	250.028	71.528	137.25	26.306
273	-138.5	63.5	119	0.105	39	0.093	1	0	5465.752	2	0.333	26.92	7	460	772.236	34.672	-53.833	112.194	21.25	119.111	-239.778	84.014	306.583	49.889	137.694	37.861
274	-138.5	64.5	113	0.11	38	0.095	1	0	5272.205	2	0.5	25.418	7.48	850	1155.444	27.86	-80.583	107.833	21.667	91.194	-245.333	87.09	347.583	46.917	153.833	49.75
275	-138.5	65.5	108	0.129	37	0.119	1	0	5077.175	2	0.333	25.975	7.12	700	918.118	31.003	-92.222	121.417	22.5	100.944	-269.361	88.75	325.194	55.083	154.5	38.611
276	-138.5	66.5	103	0.142	35	0.103	1	0	4880.723	2	0.333	22.898	7	560	647.368	29.675	-91.306	113.833	20.861	109.694	-270.333	89.701	290.278	55.222	135.833	33.472
277	-138.5	67.5	99	0.208	35	0.079	1	0	4682.909	3	0.25	19.492	7	490	487.201	27.122	-98.528	101.472	19.25	101.083	-270.472	90.84	256.25	57	118.972	30.306
278	-138.5	68.5	91	0.209	29	0.194	0	1	4483.795	3	0.25	17.223	7.75	820	471.424	25.16	-111.556	90.972	18.194	79.556	-271.083	89.424	219.528	65.444	107.611	23.028
279	-137.5	59.5	131	0.256	36	0.2	1	0.667	6223.887	5	0.286	29.983	8.99	1530	972.806	30.37	-18.333	95.889	29.528	80.806	-113.583	94.097	1185.278	30.778	419.667	187.528
